key_id,max_floor_avg_100,max_floor_avg_250,max_floor_avg_500,max_floor_avg_1000,max_floor_avg_2000,max_floor_avg_5000,max_floor_max_100,max_floor_max_250,max_floor_max_500,max_floor_max_1000,max_floor_max_2000,max_floor_max_5000,max_floor_min_100,max_floor_min_250,max_floor_min_500,max_floor_min_1000,max_floor_min_2000,max_floor_min_5000,max_floor_med_100,max_floor_med_250,max_floor_med_500,max_floor_med_1000,max_floor_med_2000,max_floor_med_5000,max_floor_mod_100,max_floor_mod_250,max_floor_mod_500,max_floor_mod_1000,max_floor_mod_2000,max_floor_mod_5000,max_floor_sd_100,max_floor_sd_250,max_floor_sd_500,max_floor_sd_1000,max_floor_sd_2000,max_floor_sd_5000,max_floor_NA_100,max_floor_NA_250,max_floor_NA_500,max_floor_NA_1000,max_floor_NA_2000,max_floor_NA_5000,build_year_avg_100,build_year_avg_250,build_year_avg_500,build_year_avg_1000,build_year_avg_2000,build_year_avg_5000,build_year_max_100,build_year_max_250,build_year_max_500,build_year_max_1000,build_year_max_2000,build_year_max_5000,build_year_min_100,build_year_min_250,build_year_min_500,build_year_min_1000,build_year_min_2000,build_year_min_5000,build_year_med_100,build_year_med_250,build_year_med_500,build_year_med_1000,build_year_med_2000,build_year_med_5000,build_year_mod_100,build_year_mod_250,build_year_mod_500,build_year_mod_1000,build_year_mod_2000,build_year_mod_5000,build_year_sd_100,build_year_sd_250,build_year_sd_500,build_year_sd_1000,build_year_sd_2000,build_year_sd_5000,build_year_NA_100,build_year_NA_250,build_year_NA_500,build_year_NA_1000,build_year_NA_2000,build_year_NA_5000,full_sq_avg_100,full_sq_avg_250,full_sq_avg_500,full_sq_avg_1000,full_sq_avg_2000,full_sq_avg_5000,full_sq_max_100,full_sq_max_250,full_sq_max_500,full_sq_max_1000,full_sq_max_2000,full_sq_max_5000,full_sq_min_100,full_sq_min_250,full_sq_min_500,full_sq_min_1000,full_sq_min_2000,full_sq_min_5000,full_sq_med_100,full_sq_med_250,full_sq_med_500,full_sq_med_1000,full_sq_med_2000,full_sq_med_5000,full_sq_mod_100,full_sq_mod_250,full_sq_mod_500,full_sq_mod_1000,full_sq_mod_2000,full_sq_mod_5000,full_sq_sd_100,full_sq_sd_250,full_sq_sd_500,full_sq_sd_1000,full_sq_sd_2000,full_sq_sd_5000,full_sq_NA_100,full_sq_NA_250,full_sq_NA_500,full_sq_NA_1000,full_sq_NA_2000,full_sq_NA_5000,count.clean_100,count.clean_250,count.clean_500,count.clean_1000,count.clean_2000,count.clean_5000,count.all_100,count.all_250,count.all_500,count.all_1000,count.all_2000,count.all_5000
2178,12,12.1818181818182,11.75,12.0859375,13.7298850574713,13.2640355753196,12,17,17,22,25,32,12,9,9,9,3,2,12,12,12,12,12,12,12,12,12,12,12,9,NA,2.44205576587357,2.30991651055061,2.52866197773403,4.16400425058067,4.35938269946841,0,7,13,33,122,650,1975,1975,1975.77777777778,1976.9375,1981.98847262248,1984.54575707155,1975,1980,1987,2009,2014,2018,1975,1974,1974,1974,1957,1942,1975,1974,1974,1975,1978,1979,1975,1974,1974,1974,1974,1978,NA,1.89736659610103,3.034196632776,4.66980584330583,11.5773290881984,15.4434088293905,0,7,13,33,123,646,61.8,47.3166666666667,47.9142857142857,49.3447204968944,51.326170212766,50.1391547570437,61.8,64,66,100.1,127,219.6,61.8,32,32,32,26,10,61.8,44.75,45,47.6,51,46,61.8,38.5111111111111,38.712,46.083950617284,43.5148936170213,39.1757142857143,NA,10.4041422746226,10.9252765029846,11.8016413086333,15.0491992084401,15.8745702781419,0,0,0,0,0,0,1,18,49,161,470,2449,1,50,123,405,1352,14507
2216,12,17.875,13.969696969697,14.1,13.7983193277311,13.1841028638223,12,22,22,24,25,32,12,9,9,9,3,3,12,22,12,12,12,12,12,22,12,12,12,9,NA,5.7678295001549,5.17496889172322,4.09168186264723,4.02501971228219,4.21921305804518,1,3,12,45,131,557,1974,1980.25,1978.47058823529,1978.5572519084,1979.97478991597,1983.58986446671,1974,1984,2002,2010,2011,2017,1974,1974,1974,1972,1957,1955,1974,1984,1975,1977,1978,1979,1974,1984,1974,1974,1975.5,1978,NA,5.17549169506766,6.72956072283189,7.16418475188426,9.22331759105779,14.3412040310237,1,3,11,44,131,571,63,55.8636363636364,52.9555555555556,52.3394285714286,50.0055327868852,49.680582010582,64,82,82,98,100.1,219.6,62,36,32,30,17,10,63,57,57,52,50,46,62,57.6666666666667,60.0521739130435,44.9545454545455,44.6512295081967,39.0406084656085,1.4142135623731,14.9734613718587,13.6278050583016,14.2648305449518,14.178928104043,15.4965652871832,0,0,0,0,0,0,2,11,45,175,488,2268,4,25,109,555,1448,10590
2223,22,19.2727272727273,14.969696969697,14.3125,13.7052023121387,13.2206572769953,22,22,22,24,32,32,22,12,9,9,3,3,22,22,12,12,12,12,22,22,12,12,12,9,0,4.67099366496914,4.83143902272429,4.06008029089376,3.98108958788637,4.21480159371335,1,3,12,40,121,548,1984,1981.27272727273,1979.12121212121,1978.79069767442,1979.36994219653,1983.72291296625,1984,1984,2002,2010,2011,2016,1984,1974,1974,1972,1957,1955,1984,1984,1977,1977,1977,1979,1984,1984,1974,1974,1977,1978,0,4.67099366496914,6.61323283159216,7.15855521671082,8.26072379866368,14.3203101068725,1,3,12,39,121,563,56.3333333333333,59.3785714285714,53.62,52.0964285714286,49.93426124197,49.8140142095915,75,82,82,98,100.1,219.6,37,37,32,30,17,10,57,62,54,51.8,50,46,66,68,58.7652173913043,44.4107142857143,44.4517094017094,39.0432060390764,19.0087699058443,14.8445368646272,13.2816106635521,14.5783486939219,14.0544886770926,15.5682854946744,0,0,0,0,0,0,3,14,45,168,467,2252,9,40,111,536,1369,10578
2232,9,10.4444444444444,11.6756756756757,12.2881355932203,13.5593220338983,13.2407205240175,9,16,17,22,25,32,9,9,9,9,3,2,9,9,12,12,12,12,9,9,12,12,12,9,0,2.45515331044271,2.32204476526442,2.54565725368758,4.10529066414022,4.37639529120691,1,8,13,30,120,661,1974,1974.55555555556,1976.10810810811,1977.85593220339,1981.90651558074,1984.41099618944,1974,1977,1987,2011,2014,2018,1974,1974,1974,1974,1957,1942,1974,1974,1974,1975,1978,1979,1974,1974,1974,1974,1974,1978,0,1.0137937550497,3.27264575079708,7.07260928618445,11.5836771685327,15.4659070179999,1,8,13,30,121,656,41.1,50.0294117647059,47.576,49.3337837837838,51.3289029535865,50.1196911351785,59.3,64,82,100.1,127,219.6,32,32,32,32,26,10,32,53,44.25,47.3,51,46,32,60.1888888888889,38.532,44.4027027027027,43.7848101265823,39.1528067361668,15.7616623488768,12.2196442616941,11.2646559410125,12.1512383067861,14.8007752232213,15.8583038825522,0,0,0,0,0,0,3,17,50,148,474,2493,9,45,124,376,1348,14579
2234,12.5,11.9,12.8064516129032,13.2132352941176,13.7799442896936,13.228998849252,14,14,22,22,25,32,12,9,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,1,1.19721899973786,4.33911937946484,3.75037398280401,4.07596018056307,4.2464966398369,2,3,11,43,133,580,1981.2,1977.63636363636,1976.875,1977.98540145985,1980.71866295265,1984.12550374208,2002,2002,2002,2010,2013,2018,1975,1974,1974,1972,1957,1942,1975,1975,1974.5,1975,1978,1979,1975,1975,1974,1974,1974,1978,11.7558496077485,8.18868398795224,5.82956867767607,7.07417153896093,10.2948955402648,14.8921359915841,1,2,10,42,133,581,39.8333333333333,48,50.6857142857143,51.7307262569832,50.1191056910569,49.9104443485764,47,66,82,82,100.1,219.6,35,35,32,30,17,10,37.5,47,48.5,52,48,46,35.6666666666667,39.2857142857143,39.9047619047619,46.0844444444444,44.4589430894309,39.109801553063,5.67156650905785,11.7615191762516,12.5425047373763,12.0323302789401,14.5271065129468,15.7039915513246,0,0,0,0,0,0,6,13,42,179,492,2318,18,29,104,535,1440,11854
2280,12,12.2,11.8518518518519,12.4885496183206,13.6731301939058,13.2636674259681,12,14,17,22,25,32,12,12,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,0,0.632455532033676,1.85438573084093,3.37266480401053,4.09655321340083,4.2444481573647,1,3,14,39,128,589,1975,1977.54545454545,1975.85714285714,1976.85606060606,1980.95844875346,1984.215261959,1975,2002,2002,2002,2013,2018,1975,1974,1974,1972,1957,1942,1975,1975,1974.5,1975,1978,1979,1975,1975,1974,1974,1974,1978,0,8.2263434934804,5.3313488371406,4.42603776722585,10.4738267350496,14.8787814457453,1,2,13,38,128,589,65,47.2307692307692,46.990243902439,50.9870588235294,50.439263803681,49.8806439232409,66,66,66,82,100.1,219.6,64,35,32,30,17,10,65,45,45,52,49,46,64.5,38.7142857142857,41.2428571428571,45.5764705882353,43.8775510204082,39.0638192668372,1,11.6200534002921,10.288872748704,12.1410866639331,14.8167056618541,15.693937571718,0,0,0,0,0,0,3,13,41,170,489,2345,5,33,107,418,1441,11911
2291,12,12.1666666666667,12.125,12.4360902255639,13.6246418338109,13.304347826087,12,17,17,22,25,32,12,9,9,9,3,2,12,12,12,12,12,12,12,12,12,12,12,9,0,1.74945879077104,2.18129881403925,3.35377079378604,4.15982014981653,4.31718059230971,0,2,15,39,119,629,1974,1974.75,1975.9696969697,1976.74626865672,1981.14613180516,1984.79054425509,1974,1980,2002,2002,2013,2018,1974,1974,1974,1972,1957,1942,1974,1974,1975,1975,1978,1979,1974,1974,1974,1974,1974,1978,0,1.71225529107612,4.95280759068057,4.06097615429802,10.6638215419768,15.4363592426232,0,2,14,38,119,627,42,47.5428571428571,47.4489361702128,50.1505813953488,50.6852564102564,49.9738879803761,45,66,77.7,82,100.1,219.6,36,32,32,30,17,10,45,45,45,50.5,50,46,45,40.9428571428571,41.2541666666667,45.6279069767442,43.558547008547,39.1494276369583,5.19615242270663,11.0541822427055,10.937567338236,12.0793986193449,14.7955812800955,15.7747527429222,0,0,0,0,0,0,3,14,47,172,468,2446,9,34,127,422,1344,14304
2302,17,11.3636363636364,11.5217391304348,12.6185567010309,13.1510989010989,13.2550299075585,17,17,17,22,25,32,17,9,9,9,3,2,17,12,12,12,12,12,17,12,12,12,12,9,NA,2.37792881612244,2.37160408349576,3.00153883786117,4.00436729918419,4.40813565376313,0,3,6,27,121,681,1987,1978.54545454545,1977.5652173913,1980.45360824742,1981.8591160221,1984.31598915989,1987,1987,1987,2011,2014,2018,1987,1974,1974,1966,1959,1942,1987,1981,1976,1976,1977,1979,1987,1981,1974,1974,1974,1975,NA,4.3672333659569,3.83555243095345,11.2082750480734,11.974327908334,15.5794927907844,0,3,6,27,123,675,65.5,49.6714285714286,50.3620689655172,48.2661290322581,50.2488659793814,50.2504325396825,65.5,65.5,82,84,127,134,65.5,32,32,32,26,10,65.5,47.9,52,45,50,46,65.5,40.2857142857143,44.3533333333333,38.4064516129032,43.8695473251029,39.1764682539683,NA,10.7896979761985,12.5055248873992,11.8602080288366,14.0421879017022,15.6319107188699,0,0,0,0,0,0,1,14,29,124,485,2520,1,32,57,340,1261,14590
2308,12.5,12.25,13.7307692307692,12.6904761904762,13.822102425876,13.2248995983936,14,14,22,22,25,32,12,12,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,1,0.707106781186548,4.41413812477763,3.62317934574437,4.06642773042604,4.24736288531846,2,4,10,40,134,580,1981.2,1978.33333333333,1977.74074074074,1976.8031496063,1980.88948787062,1984.098163031,2002,2002,2002,2002,2013,2018,1975,1974,1974,1972,1957,1942,1975,1975,1975,1975,1978,1979,1975,1975,1974.5,1974,1974,1978,11.7558496077485,8.98610037780571,6.15562652308747,4.34072514254872,10.4043219973,14.9039084520234,1,3,9,39,134,581,39.8333333333333,47.8333333333333,49.0833333333333,51.3289156626506,50.1077227722772,49.8814937580715,47,66,82,82,100.1,219.6,35,35,32,30,17,10,37.5,47,47,52,48,46,35.6666666666667,38,39.9722222222222,46.2626506024096,44.3940711462451,39.095834767642,5.67156650905785,12.1118524469616,13.010160864274,11.9599232805939,14.6723771270341,15.7022464847216,0,0,0,0,0,0,6,12,36,166,505,2323,18,26,84,414,1473,11859
2324,12,12.4444444444444,12.2333333333333,12.3787878787879,13.5741758241758,13.2612612612613,12,17,17,22,25,32,12,9,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,0,2.12785755580062,2.17641485227321,3.23985275094269,4.07539051611105,4.25978738970702,1,2,13,40,127,602,1975,1978.2,1976.06451612903,1976.72932330827,1980.82142857143,1984.17981961669,1975,2002,2002,2002,2013,2018,1975,1974,1974,1972,1957,1942,1975,1975,1975,1975,1978,1979,1975,1974,1974,1974,1974,1978,0,8.63841549256704,5.0985977410197,4.06039224024969,10.3747140233603,14.9560295096248,1,1,12,39,127,604,65,47.2727272727273,47.3558139534884,50.7953488372093,50.5749490835031,49.8025609756098,66,66,77.7,82,100.1,219.6,64,32,32,30,17,10,65,45,45,51.5,50,46,64.5,39.8333333333333,41.5045454545455,45.5651162790698,44.1589430894309,39.0684693019344,1,12.7991476988971,10.6396451410029,12.0896834564198,14.7426620885302,15.6513521091777,0,0,0,0,0,0,3,11,43,172,491,2378,5,19,113,422,1451,12002
2338,12.5,12.25,13.2916666666667,12.5691056910569,13.8172043010753,13.2119129438717,14,14,22,22,25,32,12,12,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,1,0.707106781186548,3.6532197432886,3.45006842605702,4.06204239138582,4.25650301137291,2,4,8,40,134,581,1981.2,1978.33333333333,1977.48,1976.72580645161,1980.85483870968,1984.06418338109,2002,2002,2002,2002,2013,2018,1975,1974,1974,1972,1957,1942,1975,1975,1975,1975,1978,1979,1975,1975,1975,1974,1974,1978,11.7558496077485,8.98610037780571,6.04924237680499,4.3135986705638,10.4117600535773,14.9140659905346,1,3,7,39,134,582,39.8333333333333,47.8333333333333,47.421875,51.5361963190184,50.0837944664032,49.8746927374302,47,66,82,82,100.1,219.6,35,35,32,30,17,10,37.5,47,45,52,47.8,46,35.6666666666667,38,38.28125,51.0841463414634,44.398023715415,39.096529209622,5.67156650905785,12.1118524469616,12.4855460788504,11.9612327603139,14.6677221644775,15.6941226512774,0,0,0,0,0,0,6,12,32,163,506,2327,18,26,70,409,1474,11865
2358,9,10.9166666666667,12,12.5607476635514,13.4812834224599,13.2475832438238,9,17,17,22,25,32,9,9,9,9,3,2,9,10.5,12,12,12,12,9,9,12,12,12,9,0,2.42930342928074,2.44948974278318,2.74782098951926,4.09713461108285,4.38114666083295,0,3,10,27,125,680,1974,1977.5,1976.96428571429,1979.51851851852,1982.13941018767,1984.41327623126,1974,1987,1987,2011,2014,2018,1974,1974,1974,1974,1957,1942,1974,1974.5,1975,1975,1978,1979,1974,1974,1974,1974,1974,1975,0,4.46196043338474,3.60536783819311,10.0125915879988,11.9601433387499,15.5648676463072,0,3,10,26,126,674,63.8,49.7133333333333,49.5026315789474,49.505223880597,51.0036072144289,50.1050708103855,64,65.5,82,84,127,134,63.6,32,32,32,26,10,63.8,53.3,49,47.6,51,46,63.6,60.5875,45.8368421052632,48.1492537313433,43.9244,39.1029504327301,0.282842712474618,12.8929585802631,11.7534695703728,11.8347984228249,14.6300478541558,15.662274162178,0,0,0,0,0,0,2,15,38,134,499,2542,4,37,90,348,1399,14784
2400,17,12.5555555555556,11.9310344827586,12.2661290322581,13.6348314606742,13.2824175824176,17,17,17,22,25,32,17,12,9,9,3,2,17,12,12,12,12,12,17,12,12,12,12,9,NA,1.66666666666667,2.43385400552232,3.06861604082028,4.19339792634775,4.29574865349781,0,2,14,36,129,635,1980,1974.77777777778,1976,1976.6,1981.2893258427,1984.70778508772,1980,1980,2002,2002,2013,2018,1980,1974,1974,1972,1957,1942,1980,1974,1974,1975,1978,1979,1980,1974,1974,1974,1974,1978,NA,1.98606254796883,5.21271654639915,4.04411160944866,10.9229309689608,15.4136465145806,0,2,13,35,129,631,38,46.4,48.4348837209302,49.843125,50.7952577319588,49.8986435845214,38,64,77.7,82,127,219.6,38,36,32,32,17,10,38,45,45,47.8,48,46,38,41.7666666666667,39.1272727272727,39.985,43.30329218107,39.128990228013,NA,9.21270861364886,11.3509991949719,11.7472899156203,15.4013334651825,15.737554420733,0,0,0,0,0,0,1,11,43,160,485,2455,1,29,111,392,1417,14317
2401,12,12.8333333333333,11.4761904761905,12.5833333333333,12.9419525065963,13.2127774769897,12,17,17,22,25,32,12,12,9,9,3,2,12,12,12,12,12,12,12,12,12,12,12,9,NA,2.04124145231932,2.48231842476036,3.03873916994728,3.92142499040978,4.42582899859219,0,2,4,24,125,681,1976,1981.16666666667,1977.80952380952,1981.09523809524,1981.6525198939,1984.14447439353,1976,1987,1987,2011,2015,2018,1976,1976,1974,1966,1959,1942,1976,1981,1977,1976.5,1977,1979,1976,1981,1974,1974,1975,1975,NA,3.48807492274273,3.93216286055203,11.8998016057362,12.2437000850047,15.5642400009853,0,2,4,24,127,673,52,50.95,50.068,47.6435185185185,49.9621031746032,50.2493433544304,52,65.5,82,84,127,134,52,42,32,32,26,10,52,52.5,52,44.75,47.3,46,52,53.575,44.7153846153846,37.9111111111111,43.4952380952381,39.1962816455696,NA,8.08667334039689,12.8230170656779,11.8902557540555,13.9876234821076,15.5975895587593,0,0,0,0,0,0,1,8,25,108,504,2528,1,16,51,304,1298,14580
2415,12,15.5555555555556,14.0416666666667,13.671875,13.7369791666667,13.2389431361287,12,22,22,24,25,32,12,12,9,9,3,3,12,12,12,12,12,12,12,12,12,12,12,9,NA,4.8762462794426,4.23729986488182,3.85384433283602,4.07771594793522,4.25984995522348,0,3,8,44,135,582,1974,1980.6,1978.24,1978.31782945736,1980.44791666667,1984.16091954023,1974,2002,2002,2010,2011,2018,1974,1974,1974,1972,1957,1955,1974,1977,1975,1975,1978,1979,1974,1979.5,1975,1974,1975.5,1978,NA,8.66923039003784,6.17305974915736,7.20783481719288,10.2469454575375,14.8802570074468,0,2,7,43,135,583,36,48.125,52.921875,51.4755813953488,50.1238921001927,49.8837322427895,36,82,82,82,100.1,219.6,36,35,35,30,17,10,36,42.75,55,52,50,46,36,36.5833333333333,60.8125,45.5116279069767,44.5103846153846,39.0818932874355,NA,14.9759276537685,13.0582500031651,12.4360862955377,14.2967166720976,15.7174067762947,0,0,0,0,0,0,1,12,32,172,519,2323,1,32,70,520,1541,11855
2446,NA,11.9166666666667,11.7142857142857,12.2118644067797,13.5753424657534,13.2554704595186,-Inf,17,17,22,25,32,Inf,9,9,9,3,2,NA,12,12,12,12,12,NA,12,12,12,12,9,NA,1.97522534195852,2.28256084992568,2.81282683165462,4.19549014877153,4.34523408747894,1,2,13,30,130,660,NA,1974.66666666667,1975.8,1976.6974789916,1981.76438356164,1984.5327510917,-Inf,1980,1982,2002,2014,2018,Inf,1974,1974,1972,1957,1942,NA,1974,1974,1975,1978,1979,NA,1974,1974,1974,1974,1978,NA,1.72328087371066,2.68766244379102,4.07671066692782,11.4993713380844,15.4836471396862,1,2,13,29,130,656,47,45.2642857142857,50.0208333333333,49.3736486486486,50.8169696969697,50.0340594855305,47,64,82,82,127,219.6,47,32,32,32,17,10,47,43.75,50.5,47.3,50,46,47,40.9428571428571,47.5583333333333,42.8243243243243,43.4157258064516,39.1603697749196,NA,10.4211771919459,12.0323492751006,11.6426167751202,15.2701620521287,15.8217849819722,0,0,0,0,0,0,1,14,48,148,495,2488,1,38,124,360,1429,14586
2461,12,11.8888888888889,11.6190476190476,12.7111111111111,13.0026385224274,13.2009672219237,12,17,17,22,25,32,12,9,9,9,3,2,12,12,12,12,12,12,12,12,12,12,12,9,0,2.31540733157497,2.4181850730701,2.9764787447339,4.00825779933371,4.41921745730469,1,1,7,25,123,688,1981,1979.66666666667,1977.85714285714,1980.57777777778,1981.57824933687,1984.184252812,1981,1987,1987,2011,2015,2018,1981,1974,1974,1966,1957,1942,1981,1981,1977,1976,1977,1979,1981,1981,1974,1974,1975,1975,0,4.24264068711928,3.88954642967164,11.6252126019248,11.9842473783254,15.5975411161718,1,1,7,25,125,682,50.7,55.76,49.9821428571429,48.5078260869565,50.0948207171315,50.1965045115732,56,82,82,84,127,134,42.8,38.4,32,32,26,10,53.3,54.65,49.5,47,47.6,46,54.65,57.78,39.4285714285714,43.2103448275862,44.5191235059761,39.166862745098,6.97352134864446,13.5430342899137,12.468718000317,11.9288397976022,13.9457994544194,15.6077592625427,0,0,0,0,0,0,3,10,28,115,502,2549,9,20,56,311,1298,14703
2497,12,10.5,12.1034482758621,12.6160714285714,13.4108108108108,13.2286175363098,12,12,17,22,25,32,12,9,9,9,3,2,12,10.5,12,12,12,12,12,10.5,12,12,12,9,NA,1.60356745147455,2.33520919200901,2.7121532807486,4.12394579015045,4.36431842575104,0,2,10,28,128,676,1975,1976,1976.62068965517,1979.61946902655,1981.80487804878,1984.29345493562,1975,1981,1987,2011,2014,2018,1975,1974,1974,1974,1957,1942,1975,1974.5,1975,1976,1978,1979,1975,1974,1974,1974,1974,1978,NA,3.11677488989592,3.52960735476593,9.86454562713537,11.6303986084808,15.4905210596694,0,2,10,27,129,671,64,50.21,48.5410256410256,49.2257142857143,50.9433734939759,50.008516765286,64,64,82,84,127,134,64,32,32,32,26,10,64,53.15,45,47,50,46,64,62.54,39.23,43.5342857142857,43.6654618473896,39.1270110410095,NA,13.718636958532,11.6457744301645,12.0694713957942,14.6828787310954,15.5952779749398,0,0,0,0,0,0,1,10,39,140,498,2535,1,20,97,356,1388,14673
2536,22,18.25,15.6086956521739,14.0982142857143,13.9191374663073,13.1873549883991,22,22,22,24,32,32,22,12,9,9,3,3,22,22,12,12,12,12,22,22,12,12,12,9,0,5.17549169506766,4.90583261800577,3.95688434496558,4.35690632990181,4.23171594197322,0,3,11,37,129,556,1984,1980.75,1979.70833333333,1979.20353982301,1980.45552560647,1983.65847953216,1984,1984,2002,2010,2011,2017,1984,1974,1974,1972,1957,1955,1984,1984,1977.5,1977,1978,1979,1984,1984,1984,1974,1974,1978,0,4.65218842512394,6.30030480054022,8.297115776878,10.4263201474723,14.3932594271711,0,3,10,36,129,570,58.8333333333333,57.4090909090909,52.4911764705882,51.3536912751678,50.426,49.7482719298246,82,82,82,82,100.1,219.6,38.5,36,32,30,17,10,56,62,51.5,51,51,46,47.25,60.5,48.5470588235294,44.0373333333333,44.7612,39.0399561403509,21.8879723440371,15.0180194796421,14.0478051266739,12.8757971334968,14.288090953174,15.5751203448529,0,0,0,0,0,0,3,11,34,149,500,2280,9,25,82,461,1452,10634
2617,12,11.8888888888889,11.7222222222222,12.8068181818182,13.1091370558376,13.2004241781548,12,17,17,22,25,32,12,9,9,9,3,2,12,12,12,12,12,12,12,12,12,12,12,9,0,2.31540733157497,2.53923461269349,2.91195693785837,4.02988426538081,4.40064136033734,0,1,7,26,126,693,1981,1979.55555555556,1977.66666666667,1981.06741573034,1981.75572519084,1984.25528541226,1981,1987,1987,2011,2015,2018,1981,1974,1974,1966,1957,1942,1981,1981,1976.5,1976,1977,1979,1981,1981,1974,1974,1975,1975,0,4.36208410943413,3.91076944437521,11.8597847527694,11.9662098259122,15.6068449834124,0,1,7,25,127,687,39.2,56.96,49.3,48.140350877193,50.1792307692308,50.1587010469174,40,82,82,84,127,134,38.4,38.4,32,32,26,10,39.2,59.8,43.8,45,48,46,38.4,62.62,38.8461538461538,38.4350877192982,43.9596153846154,39.1412790697674,1.13137084989848,13.7035437428101,12.9846383597439,12.1202362728382,13.9045352169651,15.6494111225548,0,0,0,0,0,0,2,10,25,114,520,2579,4,20,53,302,1428,14853
4773,12,12,11.0714285714286,13,13.0344827586207,13.1883905013193,12,12,17,22,25,32,12,12,9,9,3,2,12,12,12,12,12,12,12,12,12,12,12,9,NA,0,2.26899793925681,2.93423858906548,4.03549597403989,4.40527094954157,0,1,4,23,136,692,1982,1981.2,1977.71428571429,1981.24096385542,1981.50985221675,1984.25355076276,1982,1982,1987,2011,2015,2018,1982,1981,1974,1966,1957,1942,1982,1981,1975.5,1977,1977,1979,1982,1981,1974,1974,1975,1978,NA,0.447213595499958,4.30435506521854,12.00974234756,11.9523189124753,15.6304996810782,0,1,4,23,136,686,82,52.0833333333333,51.4833333333333,49.622641509434,49.9985239852398,50.1152647854658,82,82,82,84,127,134,82,38.4,32,32,17,10,82,48.05,52.65,47.6,47.9,46,82,40.4,59.6333333333333,44.9905660377358,44.0036900369004,39.1454791344668,NA,16.3171586578873,13.9870212949678,12.3322518163041,14.1365717044436,15.6402163030699,0,0,0,0,0,0,1,6,18,106,542,2587,1,14,40,278,1532,14883
