order_id,products
1075167,40017 22788 29503
2912061,30307 41276 1235
3305279,1511 20082
721094,20995 8710 13851 17484 41658 26317 18670 44275 25362 33043 38720 22888 17794 21938 15842
2649923,44292
708983,47766 5818 8424 26509
2057611,47626 8251 9839 21137 20158 27845 11520 27966 329 5456 13176 31717
223201,None
945993,46979 48785 24852 21653 36127 30385 31801 15693 33754 21469 47209 7916 33787
2256714,39936 30850 29447 21131 1940 40868 36011 16696 17341 27086 29392 27730 25817 33370 18523 40571 4957 16864 47087 24954 33787
1031479,28968 45066 47626 13169 24852 18840 30233 4347
28493,20995 39429 17429 30233 34844 27683 20520 12341 11844 12889 35939 28790 46823 39194 35121 44359 5449 13662 28535 21938 34244 29127 41950
421712,41475 39993 44632 40541 2657 47719 10351 12956 21709 23763 46820 6891 47873 29447 25371 30492 43295 29509 40777 15707 32619 365 49520 11123 4472 25472 14211 32655 35221 1443 2481 31231
1208145,47626 47766
808385,None
946005,44632 25890 5450 35163 20345 46979 33731 7628 20953
1424697,23554 21903 43693 25272 3523
946009,24841 5450 44560 28465 8309 605 33855
516640,24964 24852 22935 33000
3043165,29270 30850 21137 37552 37646 24852 17224 32655 14766 27086 5077 13292
3305310,47621 21903 24852 4799 40146 46820 25837 19057 13176
3084944,44815 37011 11344 1234 4329
1208162,9901 47058
2549053,34574 47766 4011 19155
3043172,31651 13176
3143404,23574 35419 26209 7806 1160 21137 148 34012 1263 36606 29487 41273 16185 21333 13176 11137 37766 38818 44987 30151 36307
1732454,25146 39408 13176
2518887,6656 28934 7054 49683 24852 30489 34969 28199 28204 8239 43961
290664,43967
1601387,35424 31683 6699 22381 10673 36691 25144
1470317,47626 28199 12341 20082 47823 19208 5479 33135 34163 4472 16797 39928 5115
1601390,8859
2418894,21903 38928 22802 37919 14114 26405 34343 6184 21292 12078 12341 46802 19691 38775 36472 33147
3174257,40233 48795 31388
2885119,47626 24852 47766 33043 18352 25138 38077 27845 35921 26209 11109 18918 44275 35188 6390
26601,24092 30309
159608,37646 33754 33787 49054
2387833,8571
1359167,21506 45066 47144 26165 9881 14173 13176 34688
2582506,16398
1732478,47626 45066 40469 28199 15937 7781 46720 48775 5258 44683 14992 8859 13984 46294 19677 42736 49396 11520 24850 30489 44359 5450 23375 16759 13176 24964 36772 45013 27104 47610 4605
2387839,None
245056,43086 40571 47766 25753 44765 17652 24838 28934 45840 24852 30489 38689 25890 16185 41787 13176 21903 16797 33787
290694,34336 24852 16797
703809,20114 21267 24852 40396 26209 31970 18027 7916 42091 33787 7806
3174280,49683 20114 34969 24852 4451 20842 18362
1271026,26133 12872 3661 37464 5785 11440 27344 35065 34584 46900 3896 24489 30639 32717
159626,40593 47766 5785 11576 27966 47807 29127 27086 5077
159627,45064 29487 27086 24535 4605
2518924,39299 47492 24964 5002 47626 34448 10385 30489 21405 34217 28202 6187 18224 43768 30135 4410 28985 14651 27966 43961 12872 45007 5456 42450 24024 16994 46823 38383 12016 21872 13176 24184 9598
2637216,None
363206,32303 33357 7781 33894 19604 27313 38074 8898 30949 4347 43772 32519 2377 40791 13166 18827 29689 18429 22015
3063107,4138 10 44375
3305366,22825 28432 27966
2125719,45066 48679 28733 46692 7781 47209 7806 31915 29871 39619 27845 35547 42244 22825 4920 13176 36758 33731 8138 8174 4605
113988,5876 13176 24964 31678
524802,21376 14992 28465 19261 43713 34755 4942 15700 24799 14947 47209 26620
3043228,48822
1905306,45965 11023 41273 24891 49098 49235 1117 36322 12149
2912158,21616 12914 44661 33401 34949 21137 26790 15527 40632 30440 17652 25852 21267 9507 13740 41950 13802 25072
1601439,14992 22260 15153 37687 44949 28601 29675
1208225,24852 19006 24135 27730 49235 31964 36316 47977
3043236,None
2034818,21386 22802 43352
2256808,12336 21137 5782 19145 12513 26360 24852 44319 287 29487 47940 30577 29553 16797 5025 22965 47577 33791
1822802,13249 14147 37215 23909 39921
159659,24852 22935 8277 44632 5115
2256812,33674 45840 21137 26790 27966 30028 13176
421805,1463
1601455,11777 35221 22935 30233 11422 17706 44632 16616
441672,45570 42557 19006 21070 48726 20580 10339 9324 33929 6297 2716 27845 21709 46331 4957 49519 13176 39303 2966 48034 5547 5063 32201 33754
1994676,47626 39190 33303 45603 33198 14947 47209 35951 13176
683957,43154 11422 14127 14678 19816 44397 13176 49533 31127 1463 18370
507209,36431 42633 13767
1077177,41220 31371 24852 35221 22556 25890 28849 47610 39990 5959 21709 44632 24925 9076
1643167,30309 43154 38063 24852 14168 23909 31608 10117 32141 4006 30659 21497
2256831,27531 48800 47141 21293 15923 22963 184 43965 40898 32331 19660 20842 47087
2912192,None
1863617,20754 18721 42460
552899,44557 47209 42296 12614 31717
1489254,48655 35600 27985 1940 24852 5077 34487 45622 4605 44799
683974,37923 41131
552904,33731 12614 14992 11440 22451 47766
159691,26914
3019426,44632 5785 1194 21709 26620 35221 28593
3305422,9623 35914 8923
1601488,39275 46842 16797
288760,48015 38076 2010 13176
3305426,21137 47652 4781 33198 23288 5428 39877 19660 37197 47209 39275 5876 3957 24058 25466
1208279,22657 17794 47626 37646 1940 13623 27966 36940 13776 33368 39275 38383 4600 9595
28634,47626 39160 11477 24799 45023 4452 40174 8309 13176
2650075,26111 9974
2125788,49217 18670 5692
1732573,21903 24852
421855,47626 42450 5077
946144,30756 32041 47931 14147 49605 590 42578 13176 1529
1601506,27156 18465 46627 48679 42557 23634 9839 19057 37001 11941 36036 19678 33000 5876 5373 37687 48450 23375 21344 13176 9597 21903 2450 33716 13249 8174 38383 47610
2189307,29974 17948 2732 39475 44632 29307
421861,31299 49235 5750 14999 34969 5794 48366 28448 23339 42828 3919 9076 16759 13176 18818 2966 8174 15866
1077222,None
815079,47492 39560 8847 27663 40852 44949 21653 15649 29987 37158 6187 9515 41387 27695 35887 23094 311 37687 24253 25043 14678 29142 17878 13147 2014 40545 42342 26604 20339 39411 18037 9076 890 9339 11132 23805 7806
1863656,47877 24852 47141 21497
1863659,16793 31293 37067 28373
946157,27667 42388 2966 1559 21019 7963 43814 30776 48192 14917 19660 8274 46676 8924 23645 16097 18027 47087
1732590,24838 24852 47766 12099 21709 27086 44632 18523 25949 47714
815087,35951
3305457,32689 4920 48199 20955 1117 8048
946162,17949 49324 3274 42701 33055 20842 13166 11140 40386
946163,47766 22316
1339380,17330
2125814,23054 12341 36929 45123 43086 19057 18105 11520 3952
1077239,11520 22035 34197 43154 39977 49235
1863672,24852 46616 15011 2748 28745
3194196,28289 3765 24852 32655 21938 42443 3583
2506189,47626 24852 21267 36127 16185 24385 27845 5450 19660 21709 18641 41950 14947
3019434,22025 3896 39928
2256894,20995 21903 40723 24852 5785 48679 18994 21709 46676 47209 18027 23288
1339392,47766 11422 28842 27323 24852 25890 23341 27966 31087 13176 22935 43942 3512 18362
2256898,21903 45603 19894 25910 30776 27966 1890 39275 9839
3019435,33000 43352
1601540,19348 12738 35412 5212
1339397,44811 24852 47209 39408 13176
2781190,22593
2145623,24852
1601548,5636 35473 49683 49306 33819 17437 41640 6187 43183 43568 47409 37940 39993 20156 588 7243 21333 43100 10102 43772 28031
1992706,33793 37119 21903 49683 28198 9510 30391 9018 37065 45007 34386 32851 5077 10333 41950 27621 23909 47209 39275 10358 13176 6265
2781199,47141
830214,21288 30827 19660 17902 8048 43352 16797
2934511,27966 11712 39877 18027
946196,None
2912277,15503 27845 8518
159767,23955 24852 40091 41651 12341 703 12232
1337348,21903 24852 6347 32227
1863706,36929 24852 5240
135855,21137 162 35503 5450 39275 46969
2907726,24852 12872 27086 23909 9839 21616 21497
815134,20114 24852 10017 28849 26209 47209
815135,47626 21137 30489 47209 18027
28707,24964 24838 32864 47209
3368966,16896 47626 27156 48679 39984 38456 18027 47766 16083 34126 5479 4472 21903 41890 1450 24062
28710,21267 12564
1470503,42526 47766 34565 5918 47912 20794
1732648,19213 676 6576 21076 8920 47977 18813
2866524,32901 30089 44149 2870
28715,32655 12395 35951 41330
1621341,17794 45066
3172360,31651 6184 12341 25146 196 49235 10326 22362 3298 45051 30450 13176 14715
1577651,47626 21137 22454 40001 49520 41594
3188016,34343 19691 25653 32478
1994806,21903 24852 21783 12315 40604 43295 47792 44632 40545 39275 20345
2123785,32775 22108 25232 28842 23734 6352 33521 36691 23915 16813 40910 32727 13287
1863737,24852
2407775,16384 48679 42579 47209 19057 43122 40063 31915 49383 13176 14211 21903 34197 23986 41950 38383 39928 10749
684093,46979 24852 34969 45210 47029 23417 26209 3957
1863742,27744 29447
2519103,41787 18382 5077 19449
3043394,24964 33787 21903 21137 1940 47388 33198 1511 20082 13176
3281590,21376 18281
1863750,31883 49683 15892 22935 27845 16589 18023
1208393,2078 14992 47766 24764 39121 11520 32579 27104
2125899,23909
3259746,None
550925,32403 24852
1339472,14764
3121348,24852 7963 45007 41950 47209 25199 5876
290898,33614 29908
2650195,21137
3043412,35715 27664 24852 29221 18362 37113 17789
1601621,46149
1077334,29447 32566 1094 41290 13176
1339479,25890 36550 42265 13646 45007 7156 24852 9405 41213 25630
421977,37766 21137 27235 47209 13176
2912346,40706 24595 24852 30489 30233 4790 1463 25653 45123 5450 27086 45007 34281 12016 4853 36735
28763,45954 24852 26530 9196 44799
1732700,25218 42504 46347 26384 28823 34969 40731 16797 38948 6184 24239 33845 25544 42719 28412 1006 4210 117 31995
2519133,44292 9736 38453 9666
2545473,36865 30745 38456 42063 35935 19660 4844 19731 27966 9033 40268 23375 35168 4472 13176 18811 21387 21903 18352 49075 43961 27596 8174 33787
290911,38656 21137 5025 21925 10535 27323 41277 36086
354320,49683 47766 8955
684130,None
1208419,20378 49239
2342246,22035 1090 45646 47209 21137 26790 1215 34069 2326 13176 7559 18880 39877 12756 46584
1077351,24320 23044 24964 32655 22935 28577 34214 2086 18232 25146 39619 45007 2132 8277 35670 19678 41950 226 3952 13176 14335
1077352,41301 31981 1006 21497
28777,18439 49683 24852 14493 3999 11182 29487 34358 28993 4564 49383
2125930,47766 22935 7485
572775,6184 13634 11759 13176 8571
815212,11520 28934 21903 24852 28204 25931 43122 16757
3043439,4920 31651 46061
3174512,8475
2650225,10761 28572 35914 35561 47209 35951 13176
2257012,28985 29013 41950 27104
1994869,22105 24852 33178
1863801,40706 14084 49026 31737
2008638,3464 27966 8518
1601660,46979 13077 46886 2086 28204 24891 23485 40910 36189 19678 13176
2125950,None
2519168,32655 21903 24852 48800 1062 30391 25931
1077378,21760 4605 40587 39693 24852 30391 30406 38739 30169 10731 44142 13807
1863812,21137 24852 42828 32655 5077
1601669,16290 5479 39275 13877 24852
1732745,22178 3298 10473
2781327,40706 46979 21137 49683 24852 35225 44071 28842 24375 27966 9666 1234 17757 16995 5479 40174 25588 39928
553104,11777 3599 21903 47766 42265 16797 1463 18362 34243 13176 29820
3106840,42244 24852 27845 47209 27759
1339538,24964 42244 33037 38159 21137 24852 38293 23060 22935 49044 25753 6948 5029 13885 43713 36695 28521 44910 9839 34929 5491
1470611,6184 4724 13176 28413
28823,41220 29078 27179 4269 43822 32211 4313 48753 39408
1371419,38656 21783 18599 35503 46900 21053 5322 47209 3819 21616 5876 4472
2781338,42244 27662 5134 17948 46620 28326 40377 26683 37067 27344 26201 10343 7156
2781339,23577 31808 41408
2912414,196 35336 42506 11885 8859
3174559,24964 32655 47766 22935 8087 6046 48415 34 48679 47144 30635 45613 41774 26165 43961 27966 34243 5450 24184 43086 34137 26209 35939 48109 4462 35951 3957 13176
1424752,47877 25146
422051,28424 22935 16797 23288 22963 28985 18234 41678 9934 42585 47209 21872 13176
925175,26620
1470631,32156
2739347,None
878620,12640 16714 5258
2257069,None
2388142,17163 29584 12817 32655 28571 2078 14788 1998 3800 43352 14947 42731 27629 11121 21240
684210,1158 35213 21137 30489 36011 13870 28985 45374 16083 43352 48857 20842 38383 13176
922313,28473 25985 403 7788
2388152,10246 45066 5646 27156 9766 36913 7761 35425 16995 12395 9839 47734 651 34448 20118 12456 4288 48835 27336 35530 27344 19678 19180 41220 17668 24852 29983 22825 6975 21329 21841 42342 28008 42347 42900 21405 13219 40868 47546 19904 21462 31717
28858,3339 31506 18465 5479 47209 38383
1470651,37687
254103,26369 21903 49683 24852 30489 25753 28204 28849 17974 9534 27845 23263 14947
815297,42536 6187 19508 40516 16965 44632 47209 35951 43122 21137 34969 41637 30391 4799 6347 9424 19154 30967 21246 41220 37646 38689 14647 3896 27966 13176 24964 22935 24489 45007 1999 34262 41950 44008 40427 8174 36345
159939,27845
28869,47626 45763 27845 25931 17487 23650 47209 13176
1009697,12935 33198
1732809,28289 40706 20995 775 49683 30391 43961 18883 47325 29926 6375 20842 41966
1470666,27966 22247
3174604,21903 16528 29077 34214 33198 9138 22963 4658 34244 7493 34635 8021 49113 995 3819
2388174,27344 13176 27845 9534 34166 30489 10132
684239,6182 1194 10957 14233
1601745,16920 47672 25146 26250 22780 10070 1463
1992739,8193 45066 14218 34969 45007 18523 26209 1511 44142 20082
2545477,21137 47766 30489 3896
1994969,40852 46635 28204 33198 36144 30391 42425 39993 42564 5450 34127 24275 39275
2650333,18488 9006
3305694,44632
2189349,47626 21903 49683 47766 29987 28842 17461 4920 28985 41950 31717 48745 13176 4605
1208544,24852 47766
3281616,43693 35108 28993 27086
1077474,30233 30489 12456 28204 19376 25138 37687 48058 47804 8518 27247 13176
3305699,24852 16797 39993
184272,None
1077477,45066 22238
2388201,20919 44632
2257130,21376 24838 47626 36107 21137 30994 24852 5144 42265 12324 38311 24231 17581 41787 6975 31683 4042 13646 29270 33754 4957 41950 48637 46692 20842 26604 45554 38003 33401
3174636,13187 47626 25362 24852 22164 38164 28441 27554 24746 1194 11826 13245 16714 5077 28906 39921
1339629,21903 8518
651276,32478
2126063,30233 17487 26209 9839 21616 21137 47766 24838 24852 27925 38689 22825 24964 11182 27086 31717 48620 8174 39928
92200,35221 13740 27179 3389 25830 26604 25197 31102
2888403,49030 32553 13230 11826 54 31964
291060,24852 47766 34969 28985 39993 5441 43768
1208565,3873 40706 26369 38456 27966
1863926,24852 14870 39877 49235 8277
3302367,29447
946424,47107 3873 32566 16188 5488 42450
529108,17794 45066 43789 21137 24852 47766 34605 34358 5818 39993 12614 25931 10831 26209 10603 35951 9839
3128703,41220 24964 10246 4614 7948 21903 21137 14872 28572 27683 48679 33198 32689 21938 4790 30391 37687 28985 44987 27966 41665 34243 45007 42450 43352 19678 26209 27104 41950 23909 47209 35561 8174 13176 2295 24184
1995004,32455 21572
815357,47766 34969 37646 25890 16185 24009
28926,40198 6933 37656 14371 8490 28465 35648 40002 21463 25588
1732865,47626 16275 47766 34358 26209
2519298,47209 1463 30233 27966
2781444,15952
3043592,30489 43165 3765 4799 27845 37067 26209 41950
3305742,45066
2779181,21137 30489 42139 46906 7615 38777
917513,36865 47626 22035 25138 37947 49215 7781 41065 9839 19057 8309 39055 21137 26278 26283 31915 47788 17600 24799 11520 40706 7948 39190 33055 26915 22825 45866 46906 14651 29506 44359 4428 42828 14678 30561 12146 13176 8087 18352 6585 15290 13772 42445 45007 41950
1009168,16995 10369 47290 39184 5438 31081 5031 16840
1077528,20995 6187 17985 5212 7781 21137 26790 30391 4793 46787 36036 39121 19677 17630 25340 29447 2344 27966 25965 13702 34209 43961 33731 7673
2519322,45066 38456 4799 21709 46676 47610
682031,48800 47141 36115
1601820,24115 10814 48220 41703 33000 3957 45437 45445 46990 21401 22963 18362
1208605,38656 25469 17315 28204 9387 9292 13176 21501
3313635,None
1077536,8048 7252 26900 17207
3174690,17949 23106 21616 49279 2732 28384 24852 12564 4942 19818 9597 1408 48527 10132 16797 28092 25544 33791
1339685,49 10469 47626 14904 33407 41806 13176 7120 35951 34126 17795 3464 21903 48620 42479 24160 9839 30391 24489 26604
1339688,24852 35221 18362
3174697,46979 21288 28985 28476 6104 29668
1077546,31474 25146
507271,None
2453825,41351 8725 49060 13885 6846 48733
3300542,23288 14233
2388272,6448 11710
1470769,44422 24852 13870 31683 6104 7649 48628
815410,14084 44359 19660 45007 27744 38383
3172403,39938 20512 18465 12341 14462 39561 11408 21137 4799 5876 781 43789 28993 39275 11130 19348 28054 22935 49075
1764231,36406 8277 47209 16528 25762 11520 13176
3305781,37 35914 30376 11233 10732
2912566,None
2538889,47626 47630 47144 9387 31915 28204 43858 26209
546530,8193 22025 31766 34358 7781 25705 5785 11440 17652 10504 37646 20247 5918 27966 13176 5550 11710 27104 26604 24561 1529
28986,4142 1710
2388283,29487 34487 46785 15100
2912573,41400 26348 14414
160064,44098 49235 44116 21616 47766 24235 17600 31433 39180 23375 8575 24964 16291
946497,24391
1470786,5782 16797 27179 28587 27576 15221 121
1077571,37710 8859
1339716,34608 39475 32566
1470789,30121 48957
1470790,17191 27845 42450 38739 42736 45311
2036449,None
1601864,8192 35851 13338 36397 10840 21616 44359 13176 27522 46990 21953
946505,11520 20738 9741 37646 21903 21777 22935 48679 35503 28849 25138 35383 29506 5575 5450 42828 20178 8670 47209 31342 38383 5876 13176 24184 31100 15613
2036450,42526
2257231,13834 43279 38679 21925 49191 34230 46522 32360 3696
1995088,24852 5115
1470801,21137 42139 17316 26165 27966 23102 34244 42701 40146 8277 21469 1244 33120 47977 47209 36726 40310 13176
2292339,37892 47626 45200 49098 19171 41065 3952
2257238,24838 21903 24852 6873 47209 22639 5115
511615,47626 40724 24852 27695 26856 5746
2257246,8193 27147 36390 45622 37991 43112 622 43631 41591 7828 7877 4317 20708 28911 27903 44799 39185 47890 24852 18218 22831 16185 27963 23888 49505 41828 40310 23929 19863 46522 2538 31732 22524
2388319,40706 47630 2966 47766 27930 48679 38827 35628 3631 27966 44359 27104 21616 22900 13176
160099,47629 3599 35921 47209 9339 21137 8339 9881 4274 35523 20186 47370 37646 24852 14633 29999 29487 28985 12144 21903 38293 32689
